code,id,user_type_id/id,name,reconcile,chart_template_id/id,group_id/id
414500,gd_acc_414500,account.data_account_type_expenses,Strošek kilometrine za zaposlence napotene na delo,0,gd_chart,
414600,gd_acc_414600,account.data_account_type_expenses,Strošek drugi povezan z napotitvijo na delo,0,gd_chart,
414700,gd_acc_414700,account.data_account_type_expenses,Strošek prenočevanja za zaposlence napotene na delo,0,gd_chart,
414800,gd_acc_414800,account.data_account_type_expenses,Strošek drugih potnih stroškov,0,gd_chart,
415000,gd_acc_415000,account.data_account_type_expenses,"Stroški plačilnega prometa, stroški bančnih storitev, stroški poslov in zavarovalne premije",0,gd_chart,
416000,gd_acc_416000,account.data_account_type_expenses,Stroški intelektualnih in osebnih storitev,0,gd_chart,
416100,gd_acc_416100,account.data_account_type_expenses,Strošek pravnih in notarskih storitev,0,gd_chart,
416200,gd_acc_416200,account.data_account_type_expenses,Strošek izobraževanja,0,gd_chart,
416300,gd_acc_416300,account.data_account_type_expenses,Strošek komercialnih storitev,0,gd_chart,
416400,gd_acc_416400,account.data_account_type_expenses,Strošek drugih intelektualnih storitev,0,gd_chart,
416500,gd_acc_416500,account.data_account_type_expenses,Svetovalne storitve,0,gd_chart,
416600,gd_acc_416600,account.data_account_type_expenses,Strošek zdravstvenih storitev,0,gd_chart,
417000,gd_acc_417000,account.data_account_type_expenses,"Stroški sejmov, reklame in reprezentance",0,gd_chart,
417200,gd_acc_417200,account.data_account_type_expenses,Stroški donacij in sponzorstva,0,gd_chart,
418000,gd_acc_418000,account.data_account_type_expenses,"Stroški storitev fizičnih oseb, ki ne opravljajo dejavnosti, skupaj z dajatvami, ki bremenijo podjetje (stroški po pogodbah o delu, avtorskih pogodbah, sejnine zaposlencem in drugim osebam …)",0,gd_chart,
418200,gd_acc_418200,account.data_account_type_expenses,Strošek podjemne pogodbe,0,gd_chart,
418300,gd_acc_418300,account.data_account_type_expenses,Strošek avtorskega honorarja,0,gd_chart,
419000,gd_acc_419000,account.data_account_type_expenses,Stroški drugih storitev,0,gd_chart,
419100,gd_acc_419100,account.data_account_type_expenses,Stroški komunalnih stortev,0,gd_chart,
419200,gd_acc_419200,account.data_account_type_expenses,Stroški taks in članarin,0,gd_chart,
419300,gd_acc_419300,account.data_account_type_expenses,Stroški študentskih storitev,0,gd_chart,
419400,gd_acc_419400,account.data_account_type_expenses,Stroški poštnih storitev,0,gd_chart,
419500,gd_acc_419500,account.data_account_type_expenses,"Stroški telefonskih storitev (gsm, telekom, siol)",0,gd_chart,
419600,gd_acc_419600,account.data_account_type_expenses,Strošek vzrževanja in posodobiteve računalniških programov,0,gd_chart,
419700,gd_acc_419700,account.data_account_type_expenses,Strošek iz naslova lastnega voznega parka,0,gd_chart,
419800,gd_acc_419800,account.data_account_type_expenses,"Strošek komunale, ogrevanja, vode...",0,gd_chart,
430000,gd_acc_430000,account.data_account_type_depreciation,Amortizacija neopredmetenih sredstev,0,gd_chart,
431000,gd_acc_431000,account.data_account_type_depreciation,Amortizacija zgradb,0,gd_chart,
432000,gd_acc_432000,account.data_account_type_depreciation,Amortizacija opreme in nadomestnih delov,0,gd_chart,
433000,gd_acc_433000,account.data_account_type_depreciation,Amortizacija drobnega inventarja,0,gd_chart,
434000,gd_acc_434000,account.data_account_type_depreciation,Amortizacija drugih opredmetenih osnovnih sredstev,0,gd_chart,
435000,gd_acc_435000,account.data_account_type_depreciation,Amortizacija naložbenih nepremičnin,0,gd_chart,
440000,gd_acc_440000,account.data_account_type_expenses,Rezervacije za stroške reorganizacije podjetja,0,gd_chart,
441000,gd_acc_441000,account.data_account_type_expenses,Rezervacije za dana jamstva,0,gd_chart,
442000,gd_acc_442000,account.data_account_type_expenses,Rezervacije za kočljive pogodbe,0,gd_chart,
443000,gd_acc_443000,account.data_account_type_expenses,"Rezervacije za pokojnine, jubilejne nagrade in odpravnine ob upokojitvi",0,gd_chart,
449000,gd_acc_449000,account.data_account_type_expenses,Rezervacije za pokrivanje drugih obveznosti iz preteklega poslovanja,0,gd_chart,
450000,gd_acc_450000,account.data_account_type_expenses,Stroški obresti,0,gd_chart,
470000,gd_acc_470000,account.data_account_type_expenses,Plače zaposlencev,0,gd_chart,
471000,gd_acc_471000,account.data_account_type_expenses,Nadomestila plač zaposlencev,0,gd_chart,
472000,gd_acc_472000,account.data_account_type_expenses,Stroški dodatnega pokojninskega zavarovanja zaposlencev,0,gd_chart,
473000,gd_acc_473000,account.data_account_type_expenses,"Regres za letni dopust, bonitete, povračila (za prevoz na delo in z njega, za prehrano, za ločeno življenje) in drugi prejemki zaposlencev",0,gd_chart,
473100,gd_acc_473100,account.data_account_type_expenses,Strošek prevoza na delo,0,gd_chart,
473200,gd_acc_473200,account.data_account_type_expenses,Prehrana - zavarovalna podlaga 040,0,gd_chart,
473300,gd_acc_473300,account.data_account_type_expenses,Prevoz - zavarovalna podlaga 040,0,gd_chart,
473400,gd_acc_473400,account.data_account_type_expenses,Strošek odpravnine,0,gd_chart,
473500,gd_acc_473500,account.data_account_type_expenses,Plača - zavarovalna podlaga 040,0,gd_chart,
474000,gd_acc_474000,account.data_account_type_expenses,"Delodajalčevi prispevki od plač, nadomestil plač, bonitet, povračil in drugih prejemkov zaposlencev",0,gd_chart,
474100,gd_acc_474100,account.data_account_type_expenses,Strošek delodajalčevih  prispevkov od plač  spiz,0,gd_chart,
474200,gd_acc_474200,account.data_account_type_expenses,Strošek prispevkov na plače od  bonitet brez prispevka za zpiz,0,gd_chart,
474300,gd_acc_474300,account.data_account_type_expenses,Strošek prispevkov na plače od   bonitet za zpiz,0,gd_chart,
475000,gd_acc_475000,account.data_account_type_expenses,"Druge delodajalčeve dajatve od plač, nadomestil plač, bonitet, povračil in drugih prejemkov zaposlencev",0,gd_chart,
476000,gd_acc_476000,account.data_account_type_expenses,"Nagrade vajencem skupaj z dajatvami, ki bremenijo podjetje",0,gd_chart,
477000,gd_acc_477000,account.data_account_type_expenses,"Stroški poslovodstva, obračunani na podlagi kot je delovno razmerje",0,gd_chart,
478000,gd_acc_478000,account.data_account_type_expenses,Drugi stroški dela,0,gd_chart,
479000,gd_acc_479000,account.data_account_type_expenses,"Rezervacije za pokojnine, jubilejne nagrade in odpravnine ob upokojitvi",0,gd_chart,
480000,gd_acc_480000,account.data_account_type_expenses,"Dajatve, ki niso odvisne od stroškov dela ali drugih vrst stroškov",0,gd_chart,
480100,gd_acc_480100,account.data_account_type_expenses,Strošek upravnih in sodnih taks,0,gd_chart,
480200,gd_acc_480200,account.data_account_type_expenses,Strošek raznih avtorskih pravic,0,gd_chart,
480300,gd_acc_480300,account.data_account_type_expenses,Strošek davka na nepremičnine,0,gd_chart,
481000,gd_acc_481000,account.data_account_type_expenses,Izdatki za varstvo okolja,0,gd_chart,
482000,gd_acc_482000,account.data_account_type_expenses,Nagrade dijakom in študentom na delovni praksi skupaj z dajatvami,0,gd_chart,
483000,gd_acc_483000,account.data_account_type_expenses,Štipendije dijakom in študentom,0,gd_chart,
484000,gd_acc_484000,account.data_account_type_expenses,Prispevki za socialno varnost samostojnih podjetnikov posameznikov,0,gd_chart,
486000,gd_acc_486000,account.data_account_type_expenses,Povračila stroškov samostojnim podjetnikom posameznikom,0,gd_chart,
488000,gd_acc_488000,account.data_account_type_expenses,Dotacije drugim društvom in pravnim osebam,0,gd_chart,
489000,gd_acc_489000,account.data_account_type_expenses,Ostali stroški,0,gd_chart,
490000,gd_acc_490000,account.data_account_type_expenses,Prenos stroškov v zaloge,0,gd_chart,
491000,gd_acc_491000,account.data_account_type_expenses,Prenos stroškov neposredno v odhodke,0,gd_chart,
600000,gd_acc_600000,account.data_account_type_current_assets,Nedokončana proizvodnja,0,gd_chart,
601000,gd_acc_601000,account.data_account_type_current_assets,Nedokončane storitve,0,gd_chart,
602000,gd_acc_602000,account.data_account_type_current_assets,Polizdelki,0,gd_chart,
604000,gd_acc_604000,account.data_account_type_current_assets,Proizvodnja v dodelavi in predelavi,0,gd_chart,
609000,gd_acc_609000,account.data_account_type_current_assets,Odmiki od cen nedokončanih proizvodnje in storitev,0,gd_chart,
610000,gd_acc_610000,account.data_account_type_current_assets,Pospravljeni pridelki po pošteni vrednosti,0,gd_chart,
618000,gd_acc_618000,account.data_account_type_current_assets,Pospravljeni pridelki po nabavni vrednosti,0,gd_chart,
619000,gd_acc_619000,account.data_account_type_current_assets,Odmiki od cen pridelkov,0,gd_chart,
630000,gd_acc_630000,account.data_account_type_current_assets,Proizvodi v lastnem skladišču,0,gd_chart,
631000,gd_acc_631000,account.data_account_type_current_assets,Proizvodi v tujem skladišču,0,gd_chart,
632000,gd_acc_632000,account.data_account_type_current_assets,Proizvodi na poti,0,gd_chart,
633000,gd_acc_633000,account.data_account_type_current_assets,Proizvodi v lastni prodajalni,0,gd_chart,
634000,gd_acc_634000,account.data_account_type_current_assets,Vračunani DDV od proizvodov v prodajalni,0,gd_chart,
635000,gd_acc_635000,account.data_account_type_current_assets,Proizvodi v dodelavi in predelavi,0,gd_chart,
639000,gd_acc_639000,account.data_account_type_current_assets,Odmiki od cen proizvodov,0,gd_chart,
650000,gd_acc_650000,account.data_account_type_current_assets,Vrednost blaga po obračunih dobaviteljev,0,gd_chart,
651000,gd_acc_651000,account.data_account_type_current_assets,Odvisni stroški nabave blaga,0,gd_chart,
652000,gd_acc_652000,account.data_account_type_current_assets,Carina in druge uvozne davščine od blaga,0,gd_chart,
653000,gd_acc_653000,account.data_account_type_current_assets,DDV in druge davščine od blaga,0,gd_chart,
659000,gd_acc_659000,account.data_account_type_current_assets,Obračun nabave blaga,0,gd_chart,
660000,gd_acc_660000,account.data_account_type_current_assets,Blago v lastnem skladišču,0,gd_chart,
661000,gd_acc_661000,account.data_account_type_current_assets,Blago v tujem skladišču,0,gd_chart,
662000,gd_acc_662000,account.data_account_type_current_assets,Blago na poti,0,gd_chart,
663000,gd_acc_663000,account.data_account_type_current_assets,Blago v lastni prodajalni,0,gd_chart,
664000,gd_acc_664000,account.data_account_type_current_assets,"DDV, vračunan v zalogah blaga",0,gd_chart,
